Sim_ID,Time (ms),I_ext (pA),v (mV),u (pA)
1,46.78,300.0,-47.26836879570906,144.43089808401695
1,46.79,300.0,-47.25928527208649,144.37993475598606
1,46.800000000000004,300.0,-47.25019316562544,144.3289812627898
1,46.81,300.0,-47.24109246243433,144.2780375963251
1,46.82,300.0,-47.23198314858254,144.22710374848293
1,46.83,300.0,-47.22286521010035,144.17617971114834
1,46.84,300.0,-47.213738632978774,144.12526547620038
1,46.85,300.0,-47.204603403169486,144.07436103551223
1,46.86,300.0,-47.19545950658465,144.02346638095094
1,46.87,300.0,-47.18630692909684,143.9725815043776
1,46.88,300.0,-47.17714565653889,143.9217063976472
1,46.89,300.0,-47.16797567470383,143.8708410526088
1,46.9,300.0,-47.15879696934469,143.81998546110523
1,46.910000000000004,300.0,-47.149609526174416,143.76913961497323
1,46.92,300.0,-47.14041333086576,143.7183035060435
1,46.93,300.0,-47.13120836905114,143.66747712614045
1,46.94,300.0,-47.121994626322504,143.61666046708243
1,46.95,300.0,-47.11277208823124,143.56585352068146
1,46.96,300.0,-47.10354074028804,143.5150562787435
1,46.97,300.0,-47.09430056796275,143.46426873306808
1,46.980000000000004,300.0,-47.08505155668427,143.4134908754486
1,46.99,300.0,-47.075793691840445,143.36272269767213
1,47.0,300.0,-47.06652695877789,143.31196419151942
1,47.01,300.0,-47.05725134280191,143.26121534876486
1,47.02,300.0,-47.047966829176346,143.21047616117647
1,47.03,300.0,-47.03867340312346,143.159746620516
1,47.04,300.0,-47.0293710498238,143.10902671853862
1,47.050000000000004,300.0,-47.02005975441607,143.05831644699316
1,47.06,300.0,-47.010739501997016,143.00761579762207
1,47.07,300.0,-47.00141027762129,142.9569247621612
1,47.08,300.0,-46.9920720663013,142.90624333233998
1,47.09,300.0,-46.98272485300709,142.85557149988122
1,47.1,300.0,-46.97336862266626,142.80490925650133
1,47.11,300.0,-46.96400336016373,142.75425659391004
1,47.12,300.0,-46.95462905034171,142.7036135038105
1,47.13,300.0,-46.94524567799949,142.6529799778992
1,47.14,300.0,-46.935853227893375,142.60235600786618
1,47.15,300.0,-46.9264516847365,142.5517415853946
1,47.160000000000004,300.0,-46.9170410331987,142.501136702161
1,47.17,300.0,-46.90762125790642,142.45054134983528
1,47.18,300.0,-46.89819234344252,142.3999555200805
1,47.19,300.0,-46.88875427434618,142.34937920455303
1,47.2,300.0,-46.87930703511273,142.29881239490237
1,47.21,300.0,-46.86985061019358,142.24825508277132
1,47.22,300.0,-46.860384983996,142.19770725979578
1,47.230000000000004,300.0,-46.85091014088301,142.14716891760474
1,47.24,300.0,-46.84142606517328,142.09664004782047
1,47.25,300.0,-46.83193274114094,142.0461206420582
1,47.26,300.0,-46.82243015301546,141.99561069192626
1,47.27,300.0,-46.81291828498152,141.94511018902597
1,47.28,300.0,-46.80339712117886,141.8946191249518
1,47.29,300.0,-46.793866645702124,141.84413749129106
1,47.300000000000004,300.0,-46.784326842600734,141.79366527962412
1,47.31,300.0,-46.77477769587876,141.74320248152432
1,47.32,300.0,-46.76521918949475,141.69274908855783
1,47.33,300.0,-46.7556513073616,141.64230509228378
1,47.34,300.0,-46.7460740333464,141.5918704842541
1,47.35,300.0,-46.73648735127033,141.54144525601365
1,47.36,300.0,-46.72689124490843,141.49102939910003
1,47.37,300.0,-46.71728569798954,141.44062290504368
1,47.38,300.0,-46.707670694196096,141.39022576536775
1,47.39,300.0,-46.69804621716404,141.33983797158822
1,47.4,300.0,-46.688412250482614,141.28945951521374
1,47.410000000000004,300.0,-46.678768777694216,141.23909038774556
1,47.42,300.0,-46.66911578229431,141.18873058067774
1,47.43,300.0,-46.659453247731214,141.1383800854969
1,47.44,300.0,-46.64978115740596,141.08803889368224
1,47.45,300.0,-46.64009949467217,141.03770699670557
1,47.46,300.0,-46.6304082428359,140.98738438603135
1,47.47,300.0,-46.620707385155455,140.93707105311643
1,47.480000000000004,300.0,-46.61099690484126,140.8867669894102
1,47.49,300.0,-46.60127678505572,140.83647218635463
1,47.5,300.0,-46.59154700891303,140.786186635384
1,47.51,300.0,-46.58180755947907,140.73591032792513
1,47.52,300.0,-46.572058419771174,140.68564325539708
1,47.53,300.0,-46.56229957275808,140.6353854092115
1,47.54,300.0,-46.55253100135966,140.58513678077222
1,47.550000000000004,300.0,-46.54275268844684,140.53489736147543
1,47.56,300.0,-46.532964616841426,140.48466714270967
1,47.57,300.0,-46.52316676931593,140.43444611585565
1,47.58,300.0,-46.51335912859341,140.3842342722864
1,47.59,300.0,-46.50354167734732,140.334031603367
1,47.6,300.0,-46.49371439820138,140.28383810045497
1,47.61,300.0,-46.48387727372934,140.2336537548998
1,47.62,300.0,-46.47403028645489,140.1834785580431
1,47.63,300.0,-46.46417341885145,140.13331250121863
1,47.64,300.0,-46.454306653342044,140.08315557575227
1,47.65,300.0,-46.444429972299105,140.03300777296184
1,47.660000000000004,300.0,-46.43454335804432,139.9828690841572
1,47.67,300.0,-46.4246467928485,139.93273950064025
1,47.68,300.0,-46.41474025893134,139.88261901370484
1,47.69,300.0,-46.40482373846132,139.83250761463668
1,47.7,300.0,-46.39489721355549,139.78240529471339
1,47.71,300.0,-46.384960666279355,139.73231204520457
1,47.72,300.0,-46.375014078646664,139.68222785737157
1,47.730000000000004,300.0,-46.36505743261924,139.63215272246754
1,47.74,300.0,-46.355090710106836,139.5820866317375
1,47.75,300.0,-46.34511389296694,139.53202957641815
1,47.76,300.0,-46.33512696300463,139.48198154773797
1,47.77,300.0,-46.32512990197237,139.4319425369171
1,47.78,300.0,-46.31512269156986,139.3819125351674
1,47.79,300.0,-46.30510531344387,139.33189153369233
1,47.800000000000004,300.0,-46.29507774918801,139.28187952368694
1,47.81,300.0,-46.285039980342646,139.23187649633795
1,47.82,300.0,-46.27499198839464,139.18188244282356
1,47.83,300.0,-46.26493375477722,139.1318973543135
1,47.84,300.0,-46.25486526086978,139.081921221969
1,47.85,300.0,-46.24478648799773,139.0319540369428
1,47.86,300.0,-46.234697417432294,138.98199579037905
1,47.870000000000005,300.0,-46.22459803039032,138.9320464734132
1,47.88,300.0,-46.21448830803414,138.8821060771723
1,47.89,300.0,-46.20436823147135,138.83217459277452
1,47.9,300.0,-46.194237781754644,138.7822520113295
1,47.910000000000004,300.0,-46.18409693988163,138.732338323938
1,47.92,300.0,-46.17394568679465,138.68243352169222
1,47.93,300.0,-46.163784003380606,138.63253759567547
1,47.94,300.0,-46.15361187047073,138.58265053696226
1,47.95,300.0,-46.143429268840464,138.53277233661825
1,47.96,300.0,-46.13323617920922,138.48290298570032
1,47.97,300.0,-46.12303258224022,138.43304247525637
1,47.980000000000004,300.0,-46.11281845854029,138.38319079632535
1,47.99,300.0,-46.10259378865971,138.33334793993734
1,48.0,300.0,-46.09235855309197,138.28351389711332
1,48.01,300.0,-46.082112732273615,138.2336886588653
1,48.02,300.0,-46.07185630658403,138.1838722161962
1,48.03,300.0,-46.06158925634531,138.13406456009992
1,48.04,300.0,-46.05131156182196,138.08426568156116
1,48.050000000000004,300.0,-46.041023203220796,138.03447557155548
1,48.06,300.0,-46.03072416069072,137.98469422104932
1,48.07,300.0,-46.0204144143225,137.93492162099986
1,48.08,300.0,-46.010093944148615,137.88515776235502
1,48.09,300.0,-45.99976273014302,137.8354026360534
1,48.1,300.0,-45.98942075222099,137.78565623302444
1,48.11,300.0,-45.97906799023887,137.73591854418805
1,48.120000000000005,300.0,-45.968704423993906,137.68618956045484
1,48.13,300.0,-45.95833003322408,137.63646927272606
1,48.14,300.0,-45.947944797607825,137.58675767189342
1,48.15,300.0,-45.93754869676389,137.53705474883924
1,48.160000000000004,300.0,-45.9271417102511,137.48736049443622
1,48.17,300.0,-45.916723817568204,137.43767489954766
1,48.18,300.0,-45.9062949981536,137.3879979550272
1,48.19,300.0,-45.89585523138517,137.33832965171885
1,48.2,300.0,-45.88540449658007,137.288669980457
1,48.21,300.0,-45.874942772994544,137.23901893206641
1,48.22,300.0,-45.86447003982366,137.18937649736208
1,48.230000000000004,300.0,-45.853986276201134,137.13974266714922
1,48.24,300.0,-45.84349146119915,137.0901174322234
1,48.25,300.0,-45.83298557382809,137.04050078337025
1,48.26,300.0,-45.82246859303637,136.9908927113656
1,48.27,300.0,-45.81194049771018,136.9412932069754
1,48.28,300.0,-45.801401266673345,136.8917022609557
1,48.29,300.0,-45.790850878687024,136.84211986405256
1,48.300000000000004,300.0,-45.78028931244954,136.79254600700204
1,48.31,300.0,-45.769716546596186,136.7429806805303
1,48.32,300.0,-45.759132559698955,136.69342387535332
1,48.33,300.0,-45.74853733026636,136.64387558217703
1,48.34,300.0,-45.73793083674318,136.59433579169723
1,48.35,300.0,-45.72731305751031,136.54480449459962
1,48.36,300.0,-45.71668397088444,136.49528168155962
1,48.370000000000005,300.0,-45.70604355511791,136.44576734324244
1,48.38,300.0,-45.69539178839847,136.39626147030307
1,48.39,300.0,-45.68472864884903,136.34676405338618
1,48.4,300.0,-45.67405411452747,136.29727508312607
1,48.410000000000004,300.0,-45.663368163426384,136.24779455014664
1,48.42,300.0,-45.652670773472884,136.1983224450615
1,48.43,300.0,-45.641961922528345,136.14885875847372
1,48.44,300.0,-45.631241588388185,136.09940348097592
1,48.45,300.0,-45.62050974878163,136.04995660315012
1,48.46,300.0,-45.609766381371514,136.00051811556796
1,48.47,300.0,-45.59901146375401,135.95108800879032
1,48.480000000000004,300.0,-45.5882449734584,135.9016662733675
1,48.49,300.0,-45.577466887946876,135.85225289983921
1,48.5,300.0,-45.56667718461426,135.80284787873435
1,48.51,300.0,-45.55587584078779,135.75345120057113
1,48.52,300.0,-45.545062833726895,135.70406285585696
1,48.53,300.0,-45.53423814062295,135.6546828350885
1,48.54,300.0,-45.52340173859901,135.60531112875145
1,48.550000000000004,300.0,-45.5125536047096,135.55594772732067
1,48.56,300.0,-45.50169371594048,135.50659262126018
1,48.57,300.0,-45.490822049208376,135.4572458010229
1,48.58,300.0,-45.47993858136074,135.4079072570508
1,48.59,300.0,-45.46904328917553,135.35857697977474
1,48.6,300.0,-45.45813614936096,135.30925495961466
1,48.61,300.0,-45.44721713855522,135.25994118697926
1,48.620000000000005,300.0,-45.43628623332625,135.21063565226606
1,48.63,300.0,-45.425343410171536,135.16133834586148
1,48.64,300.0,-45.41438864551777,135.11204925814062
1,48.65,300.0,-45.40342191572067,135.06276837946731
1,48.660000000000004,300.0,-45.3924431970647,135.01349570019408
1,48.67,300.0,-45.381452465762834,134.96423121066218
1,48.68,300.0,-45.37044969795628,134.91497490120133
1,48.69,300.0,-45.35943486971424,134.8657267621299
1,48.7,300.0,-45.348407957033636,134.81648678375473
1,48.71,300.0,-45.337368935838896,134.76725495637126
1,48.72,300.0,-45.326317781981636,134.71803127026328
1,48.730000000000004,300.0,-45.315254471240436,134.66881571570295
1,48.74,300.0,-45.3041789793206,134.6196082829509
1,48.75,300.0,-45.293091281853826,134.57040896225607
1,48.76,300.0,-45.281991354398016,134.52121774385557
1,48.77,300.0,-45.270879172436956,134.47203461797486
1,48.78,300.0,-45.2597547113801,134.4228595748276
1,48.79,300.0,-45.24861794656225,134.3736926046156
1,48.800000000000004,300.0,-45.23746885324333,134.3245336975287
1,48.81,300.0,-45.226307406608115,134.27538284374498
1,48.82,300.0,-45.215133581765926,134.22624003343043
1,48.83,300.0,-45.20394735375039,134.17710525673908
1,48.84,300.0,-45.19274869751914,134.12797850381287
1,48.85,300.0,-45.18153758795361,134.07885976478175
1,48.86,300.0,-45.170313999858664,134.02974902976345
1,48.870000000000005,300.0,-45.15907790796236,133.98064628886354
1,48.88,300.0,-45.14782928691572,133.93155153217543
1,48.89,300.0,-45.13656811129238,133.8824647497802
1,48.9,300.0,-45.12529435558833,133.83338593174668
1,48.910000000000004,300.0,-45.11400799422165,133.78431506813126
1,48.92,300.0,-45.10270900153224,133.73525214897813
1,48.93,300.0,-45.09139735178149,133.68619716431888
1,48.94,300.0,-45.080073019152024,133.6371501041727
1,48.95,300.0,-45.06873597774741,133.58811095854614
1,48.96,300.0,-45.05738620159188,133.53907971743342
1,48.97,300.0,-45.046023664630034,133.490056370816
1,48.980000000000004,300.0,-45.03464834072652,133.44104090866264
1,48.99,300.0,-45.023260203665814,133.39203332092958
1,49.0,300.0,-45.01185922715185,133.34303359756018
1,49.01,300.0,-45.00044538480778,133.29404172848504
1,49.02,300.0,-44.989018650175645,133.24505770362194
1,49.03,300.0,-44.977578996716105,133.19608151287588
1,49.04,300.0,-44.96612639780811,133.1471131461388
1,49.050000000000004,300.0,-44.95466082674862,133.0981525932897
1,49.06,300.0,-44.94318225675234,133.04919984419473
1,49.07,300.0,-44.93169066095132,133.0002548887068
1,49.08,300.0,-44.92018601239475,132.95131771666578
1,49.09,300.0,-44.908668284048595,132.90238831789839
1,49.1,300.0,-44.89713744879534,132.8534666822182
1,49.11,300.0,-44.885593479433616,132.80455279942552
1,49.120000000000005,300.0,-44.87403634867794,132.7556466593073
1,49.13,300.0,-44.862466029158405,132.70674825163732
1,49.14,300.0,-44.850882493420336,132.65785756617586
1,49.15,300.0,-44.839285713924006,132.6089745926698
1,49.160000000000004,300.0,-44.82767566304429,132.56009932085252
1,49.17,300.0,-44.816052313070394,132.51123174044398
1,49.18,300.0,-44.8044156362055,132.46237184115046
1,49.19,300.0,-44.79276560456645,132.41351961266471
1,49.2,300.0,-44.78110219018343,132.36467504466574
1,49.21,300.0,-44.76942536499969,132.31583812681896
1,49.22,300.0,-44.75773510087114,132.2670088487759
1,49.230000000000004,300.0,-44.74603136956607,132.21818720017433
1,49.24,300.0,-44.73431414276485,132.16937317063824
1,49.25,300.0,-44.722583392059555,132.12056674977762
1,49.26,300.0,-44.71083908895364,132.07176792718855
1,49.27,300.0,-44.69908120486163,132.02297669245306
1,49.28,300.0,-44.687309711108796,131.97419303513922
1,49.29,300.0,-44.67552457893078,131.92541694480093
1,49.300000000000004,300.0,-44.663725779473296,131.87664841097794
1,49.31,300.0,-44.65191328379178,131.82788742319585
1,49.32,300.0,-44.64008706285104,131.77913397096597
1,49.33,300.0,-44.62824708752493,131.73038804378533
1,49.34,300.0,-44.61639332859602,131.68164963113654
1,49.35,300.0,-44.60452575675522,131.63291872248794
1,49.36,300.0,-44.59264434260147,131.58419530729336
1,49.370000000000005,300.0,-44.58074905664134,131.53547937499204
1,49.38,300.0,-44.56883986928876,131.4867709150088
1,49.39,300.0,-44.5569167508646,131.4380699167538
1,49.4,300.0,-44.544979671596366,131.3893763696225
1,49.410000000000004,300.0,-44.533028601617794,131.3406902629957
1,49.42,300.0,-44.52106351096857,131.2920115862395
1,49.43,300.0,-44.50908436959389,131.24334032870507
1,49.44,300.0,-44.49709114734418,131.19467647972877
1,49.45,300.0,-44.48508381397466,131.14602002863202
1,49.46,300.0,-44.47306233914507,131.09737096472134
1,49.47,300.0,-44.461026692419225,131.04872927728815
1,49.480000000000004,300.0,-44.448976843264674,131.0000949556088
1,49.49,300.0,-44.43691276105239,130.9514679889446
1,49.5,300.0,-44.42483441505631,130.90284836654155
1,49.51,300.0,-44.41274177445303,130.8542360776305
1,49.52,300.0,-44.400634808321406,130.80563111142695
1,49.53,300.0,-44.38851348564221,130.75703345713114
1,49.54,300.0,-44.3763777752977,130.70844310392783
1,49.550000000000004,300.0,-44.364227646071285,130.65986004098633
1,49.56,300.0,-44.35206306664716,130.61128425746054
1,49.57,300.0,-44.33988400560989,130.56271574248868
1,49.58,300.0,-44.32769043144402,130.51415448519342
1,49.59,300.0,-44.31548231253373,130.46560047468168
1,49.6,300.0,-44.303259617162446,130.41705370004476
1,49.61,300.0,-44.29102231351241,130.36851415035812
1,49.620000000000005,300.0,-44.27877036966431,130.3199818146813
1,49.63,300.0,-44.266503753596936,130.27145668205813
1,49.64,300.0,-44.25422243318672,130.22293874151632
1,49.65,300.0,-44.24192637620737,130.17442798206764
1,49.660000000000004,300.0,-44.22961555032945,130.12592439270773
1,49.67,300.0,-44.21728992312005,130.07742796241624
1,49.68,300.0,-44.2049494620423,130.02893868015647
1,49.69,300.0,-44.192594134455014,129.9804565348756
1,49.7,300.0,-44.180223907612266,129.93198151550442
1,49.71,300.0,-44.16783874866302,129.8835136109575
1,49.72,300.0,-44.15543862465068,129.83505281013288
1,49.730000000000004,300.0,-44.14302350251266,129.78659910191212
1,49.74,300.0,-44.13059334908008,129.73815247516035
1,49.75,300.0,-44.11814813107722,129.689712918726
1,49.76,300.0,-44.10568781512118,129.6412804214409
1,49.77,300.0,-44.09321236772143,129.59285497212016
1,49.78,300.0,-44.080721755279434,129.5444365595622
1,49.79,300.0,-44.06821594408817,129.49602517254849
1,49.800000000000004,300.0,-44.055694900331744,129.44762079984363
1,49.81,300.0,-44.043158590084964,129.39922343019538
1,49.82,300.0,-44.03060697931287,129.35083305233437
1,49.83,300.0,-44.01804003387036,129.3024496549742
1,49.84,300.0,-44.00545771950172,129.2540732268113
1,49.85,300.0,-43.992860001840214,129.20570375652505
1,49.86,300.0,-43.98024684640762,129.1573412327774
1,49.870000000000005,300.0,-43.9676182186138,129.10898564421308
1,49.88,300.0,-43.9549740837563,129.06063697945942
1,49.89,300.0,-43.942314407019836,129.01229522712632
1,49.9,300.0,-43.9296391534759,128.96396037580612
1,49.910000000000004,300.0,-43.91694828808228,128.91563241407366
1,49.92,300.0,-43.90424177568268,128.86731133048616
1,49.93,300.0,-43.89151958100616,128.8189971135831
1,49.94,300.0,-43.87878166866677,128.77068975188618
1,49.95,300.0,-43.86602800316304,128.72238923389932
1,49.96,300.0,-43.853258548877584,128.67409554810862
1,49.97,300.0,-43.84047327007657,128.62580868298215
1,49.980000000000004,300.0,-43.82767213090929,128.57752862696992
1,49.99,300.0,-43.814855095407715,128.529255368504
1,50.0,300.0,-43.802022127485984,128.48098889599825
1,50.01,300.0,-43.78917319093997,128.43272919784826
1,50.02,300.0,-43.776308249446785,128.38447626243138
1,50.03,300.0,-43.76342726656434,128.33623007810672
1,50.04,300.0,-43.750530205730826,128.2879906332149
1,50.050000000000004,300.0,-43.737617030264246,128.23975791607796
1,50.06,300.0,-43.72468770336198,128.19153191499964
1,50.07,300.0,-43.71174218810024,128.1433126182649
1,50.08,300.0,-43.6987804474336,128.0951000141401
1,50.09,300.0,-43.68580244419453,128.04689409087274
1,50.1,300.0,-43.672808141092915,127.99869483669171
1,50.11,300.0,-43.65979750071551,127.95050223980688
1,50.120000000000005,300.0,-43.64677048552548,127.90231628840917
1,50.13,300.0,-43.63372705786192,127.8541369706706
1,50.14,300.0,-43.6206671799393,127.80596427474399
1,50.15,300.0,-43.60759081384703,127.75779818876306
1,50.160000000000004,300.0,-43.594497921548886,127.70963870084228
1,50.17,300.0,-43.58138846488257,127.66148579907691
1,50.18,300.0,-43.56826240555915,127.61333947154276
1,50.19,300.0,-43.55511970516257,127.56519970629623
1,50.2,300.0,-43.54196032514911,127.5170664913742
1,50.21,300.0,-43.52878422684694,127.46893981479407
1,50.22,300.0,-43.515591371455486,127.4208196645535
1,50.230000000000004,300.0,-43.502381720045,127.37270602863043
1,50.24,300.0,-43.489155233556026,127.32459889498313
1,50.25,300.0,-43.47591187279881,127.27649825154987
1,50.26,300.0,-43.46265159845284,127.22840408624904
1,50.27,300.0,-43.44937437106625,127.18031638697903
1,50.28,300.0,-43.436080151055364,127.13223514161821
1,50.29,300.0,-43.422768898704085,127.0841603380247
1,50.300000000000004,300.0,-43.40944057416336,127.03609196403643
1,50.31,300.0,-43.396095137450715,126.9880300074711
1,50.32,300.0,-43.38273254844959,126.93997445612594
1,50.33,300.0,-43.369352766908875,126.89192529777777
1,50.34,300.0,-43.35595575244233,126.84388252018289
1,50.35,300.0,-43.34254146452804,126.79584611107704
1,50.36,300.0,-43.32910986250785,126.74781605817525
1,50.370000000000005,300.0,-43.31566090558679,126.69979234917176
1,50.38,300.0,-43.30219455283255,126.65177497174011
1,50.39,300.0,-43.28871076317488,126.60376391353283
1,50.4,300.0,-43.27520949540503,126.55575916218152
1,50.410000000000004,300.0,-43.26169070817517,126.50776070529666
1,50.42,300.0,-43.248154359997876,126.45976853046774
1,50.43,300.0,-43.23460040924545,126.41178262526292
1,50.44,300.0,-43.22102881414942,126.36380297722911
1,50.45,300.0,-43.20743953279991,126.31582957389183
1,50.46,300.0,-43.19383252314511,126.26786240275524
1,50.47,300.0,-43.18020774299063,126.21990145130191
1,50.480000000000004,300.0,-43.16656514999891,126.17194670699276
1,50.49,300.0,-43.15290470168869,126.12399815726717
1,50.5,300.0,-43.13922635543433,126.07605578954265
1,50.51,300.0,-43.12553006846526,126.0281195912149
1,50.52,300.0,-43.11181579786534,125.98018954965767
1,50.53,300.0,-43.09808350057232,125.93226565222278
1,50.54,300.0,-43.08433313337715,125.88434788623991
1,50.550000000000004,300.0,-43.07056465292339,125.83643623901655
1,50.56,300.0,-43.05677801570664,125.78853069783804
1,50.57,300.0,-43.04297317807387,125.74063124996731
1,50.58,300.0,-43.02915009622281,125.69273788264488
1,50.59,300.0,-43.015308726201305,125.64485058308877
1,50.6,300.0,-43.00144902390676,125.5969693384945
1,50.61,300.0,-42.98757094508541,125.54909413603485
1,50.620000000000005,300.0,-42.97367444533174,125.50122496285985
1,50.63,300.0,-42.959759480087854,125.45336180609678
1,50.64,300.0,-42.9458260046428,125.40550465284993
1,50.65,300.0,-42.931873974131925,125.35765349020059
1,50.660000000000004,300.0,-42.91790334353626,125.30980830520697
1,50.67,300.0,-42.90391406768187,125.26196908490418
1,50.68,300.0,-42.889906101239134,125.21413581630398
1,50.69,300.0,-42.87587939872216,125.16630848639483
1,50.7,300.0,-42.86183391448808,125.1184870821417
1,50.71,300.0,-42.84776960273641,125.07067159048616
1,50.72,300.0,-42.83368641750836,125.02286199834606
1,50.730000000000004,300.0,-42.81958431268616,124.97505829261559
1,50.74,300.0,-42.805463241992435,124.9272604601652
1,50.75,300.0,-42.79132315898944,124.87946848784142
1,50.76,300.0,-42.777164017078455,124.83168236246682
1,50.77,300.0,-42.76298576949904,124.78390207083991
1,50.78,300.0,-42.7487883693284,124.73612759973514
1,50.79,300.0,-42.73457176948065,124.68835893590263
1,50.800000000000004,300.0,-42.72033592270613,124.64059606606818
1,50.81,300.0,-42.706080781590714,124.5928389769333
1,50.82,300.0,-42.69180629855509,124.54508765517484
1,50.83,300.0,-42.677512425854076,124.49734208744515
1,50.84,300.0,-42.66319911557585,124.4496022603718
1,50.85,300.0,-42.64886631964134,124.40186816055774
1,50.86,300.0,-42.6345139898034,124.3541397745809
1,50.870000000000005,300.0,-42.62014207764613,124.30641708899425
1,50.88,300.0,-42.605750534584175,124.2587000903258
1,50.89,300.0,-42.591339311861944,124.21098876507831
1,50.9,300.0,-42.57690836055291,124.16328309972931
1,50.910000000000004,300.0,-42.56245763155886,124.11558308073096
1,50.92,300.0,-42.547987075609164,124.06788869451006
1,50.93,300.0,-42.533496643260015,124.0201999274678
1,50.94,300.0,-42.518986284893685,123.97251676597975
1,50.95,300.0,-42.50445595071776,123.92483919639571
1,50.96,300.0,-42.48990559076444,123.87716720503977
1,50.97,300.0,-42.47533515488967,123.82950077820998
1,50.980000000000004,300.0,-42.46074459277247,123.78183990217836
1,50.99,300.0,-42.44613385391414,123.73418456319092
1,51.0,300.0,-42.431502887637464,123.68653474746735
1,51.01,300.0,-42.41685164308594,123.63889044120103
1,51.02,300.0,-42.40218006922301,123.5912516305589
1,51.03,300.0,-42.387488114831285,123.54361830168148
1,51.04,300.0,-42.372775728511726,123.49599044068255
1,51.050000000000004,300.0,-42.35804285868285,123.44836803364917
1,51.06,300.0,-42.34328945357997,123.4007510666417
1,51.07,300.0,-42.328515461254355,123.35313952569345
1,51.08,300.0,-42.313720829572425,123.30553339681073
1,51.09,300.0,-42.29890550621494,123.25793266597269
1,51.1,300.0,-42.28406943867625,123.21033731913136
1,51.11,300.0,-42.26921257426335,123.16274734221128
1,51.120000000000005,300.0,-42.25433486009515,123.1151627211096
1,51.13,300.0,-42.23943624310165,123.06758344169599
1,51.14,300.0,-42.224516670023036,123.02000948981235
1,51.15,300.0,-42.2095760874089,122.9724408512729
1,51.160000000000004,300.0,-42.19461444161737,122.92487751186393
1,51.17,300.0,-42.17963167881431,122.87731945734383
1,51.18,300.0,-42.1646277449724,122.82976667344285
1,51.19,300.0,-42.14960258587033,122.78221914586307
1,51.2,300.0,-42.134556147091914,122.73467686027823
1,51.21,300.0,-42.11948837402525,122.68713980233377
1,51.22,300.0,-42.10439921186183,122.63960795764653
1,51.230000000000004,300.0,-42.089288605595655,122.5920813118047
1,51.24,300.0,-42.07415650002241,122.54455985036785
1,51.25,300.0,-42.05900283973852,122.4970435588666
1,51.26,300.0,-42.043827569140284,122.44953242280263
1,51.27,300.0,-42.028630632422974,122.40202642764855
1,51.28,300.0,-42.013411973579984,122.35452555884787
1,51.29,300.0,-41.99817153640185,122.3070298018147
1,51.300000000000004,300.0,-41.98290926447538,122.25953914193379
1,51.31,300.0,-41.9676251011828,122.21205356456038
1,51.32,300.0,-41.95231898970071,122.16457305502006
1,51.33,300.0,-41.93699087299926,122.11709759860867
1,51.34,300.0,-41.921640693841184,122.06962718059215
1,51.35,300.0,-41.90626839478091,122.02216178620657
1,51.36,300.0,-41.89087391816354,121.97470140065779
1,51.370000000000005,300.0,-41.87545720612398,121.92724600912148
1,51.38,300.0,-41.86001820058598,121.87979559674304
1,51.39,300.0,-41.84455684326115,121.83235014863736
1,51.4,300.0,-41.829073075648026,121.78490964988879
1,51.410000000000004,300.0,-41.81356683903108,121.73747408555094
1,51.42,300.0,-41.79803807447983,121.69004344064675
1,51.43,300.0,-41.78248672284774,121.64261770016809
1,51.44,300.0,-41.76691272477136,121.59519684907585
1,51.45,300.0,-41.75131602066924,121.54778087229971
1,51.46,300.0,-41.735696550741054,121.50036975473817
1,51.47,300.0,-41.72005425496648,121.45296348125821
1,51.480000000000004,300.0,-41.70438907310427,121.40556203669526
1,51.49,300.0,-41.68870094469126,121.35816540585321
1,51.5,300.0,-41.67298980904132,121.3107735735041
1,51.51,300.0,-41.65725560524432,121.26338652438803
1,51.52,300.0,-41.64149827216515,121.21600424321309
1,51.53,300.0,-41.62571774844268,121.1686267146553
1,51.54,300.0,-41.60991397248871,121.12125392335828
1,51.550000000000004,300.0,-41.59408688248693,121.07388585393326
1,51.56,300.0,-41.578236416391896,121.02652249095902
1,51.57,300.0,-41.56236251192796,120.9791638189816
1,51.58,300.0,-41.5464651065882,120.93180982251425
1,51.59,300.0,-41.53054413763338,120.88446048603727
1,51.6,300.0,-41.514599542090885,120.83711579399801
1,51.61,300.0,-41.49863125675362,120.78977573081055
1,51.620000000000005,300.0,-41.48263921817892,120.74244028085565
1,51.63,300.0,-41.46662336268753,120.6951094284807
1,51.64,300.0,-41.45058362636242,120.64778315799946
1,51.65,300.0,-41.43451994504776,120.60046145369195
1,51.660000000000004,300.0,-41.41843225434774,120.55314429980436
1,51.67,300.0,-41.402320489625566,120.505831680549
1,51.68,300.0,-41.386184586002216,120.45852358010394
1,51.69,300.0,-41.3700244783554,120.41121998261306
1,51.7,300.0,-41.35384010131839,120.3639208721858
1,51.71,300.0,-41.33763138927893,120.3166262328972
1,51.72,300.0,-41.32139827637803,120.26933604878754
1,51.730000000000004,300.0,-41.30514069650883,120.22205030386226
1,51.74,300.0,-41.28885858331551,120.17476898209203
1,51.75,300.0,-41.272551870192025,120.1274920674123
1,51.76,300.0,-41.25622049028101,120.08021954372337
1,51.77,300.0,-41.23986437647255,120.03295139489013
1,51.78,300.0,-41.223483461403085,119.98568760474208
1,51.79,300.0,-41.207077677454095,119.93842815707298
1,51.800000000000004,300.0,-41.19064695675099,119.8911730356408
1,51.81,300.0,-41.174191231161906,119.84392222416771
1,51.82,300.0,-41.157710432296454,119.7966757063397
1,51.83,300.0,-41.141204491504524,119.74943346580658
